,Global_Event_ID,Day,YYYYMM,YYYY,Day_Time,Actor_1_Country_Code,Actor_1_Name,Actor_1_Country_ABBR,Actor_1_Known_Group_Code,Actor_1_Ethnic_Code,Actor_1_Religion_Code,Actor_1_Religion_2_Code,Actor_1_Role,Actor_1_Role2,Actor_1_Role3,Actor_2_Country_Code,Actor_2_Name,Actor_2_Country_ABBR,Actor_2_Know_Group_Code,Actor_2_Ethnic_Code,Actor_2_Religion_Code,Actor_2_Religion_2_Code,Actor_2_Role,Actor_2_Role2,Actor_2_Role3,Is_Root_Event,Event_Code,Event_Base_Code,Event_Root_Code,Quad_Class,Goldstein_Scale,Num_Mentions,Num_Sources,Num_Articles,AVG_TONE,Actor_1_Geo_Type,Actor_1_Geo_FullName,Actor_1_Geo_Country_Code,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor_2_Geo_Type,Actor_2_Geo_FullName,Actor_2_Geo_Country_Code,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Mention_Type,ST_PR_CNTRY,Country,ADM1Code_Extra,ADM2Code_Extra,Lat_Extra,Long_Extra,ActorGeo_FeaturID_Extra,Date_Added,Source_URL,Confidence
1398,954718771,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,020,20,2,1,3.0,2,1,2,1.28205128205129,3,"Sacramento, California, United States",US,USCA,CA067,38.5816,-121.494,1659564,1,France,FR,FR,,46.0,2.0,FR,3,"Sacramento, California, United States",US,USCA,CA067,38.5816,-121.494,1659564,20201114080000,https://www.sfchronicle.com/politics/article/Newsom-attended-French-Laundry-party-with-more-15725393.php,20
1399,954718772,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,020,20,2,1,3.0,1,1,1,1.28205128205129,3,"Sacramento, California, United States",US,USCA,CA067,38.5816,-121.494,1659564,1,France,FR,FR,,46.0,2.0,FR,2,"California, United States",US,USCA,,36.17,-119.746,CA,20201114080000,https://www.sfchronicle.com/politics/article/Newsom-attended-French-Laundry-party-with-more-15725393.php,10
1400,954718773,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,042,42,4,1,1.9,2,1,2,-0.71428571428571,3,"Arches National Park, Utah, United States",US,USUT,UT019,38.7083,-109.563,1455716,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,3,"Arches National Park, Utah, United States",US,USUT,,38.7083,-109.563,1455716,20201114080000,https://nehandaradio.com/2020/11/14/family-of-ugandan-activist-killed-at-us-park-files-270-mn-claim/,20
1401,954718774,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,042,42,4,1,1.9,4,1,4,1.28205128205129,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,1,France,FR,FR,,46.0,2.0,FR,20201114080000,https://www.sfchronicle.com/politics/article/Newsom-attended-French-Laundry-party-with-more-15725393.php,40
1402,954718775,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,042,42,4,1,1.9,2,1,2,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,20
1403,954718776,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,PARIS,FRA,,,,,,,,0,042,42,4,1,1.9,2,1,2,-1.64203612479475,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,1,Iran,IR,IR,,32.0,53.0,IR,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20201114080000,https://www.phoenixherald.com/news/266978890/pompeo-begins-seven-nation-tour-including-a-stop-in-georgia,20
1404,954718777,20201114,202011,2020,2020.8603,USA,UTAH,USA,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,042,42,4,1,1.9,4,1,2,-0.71428571428571,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,1,France,FR,FR,,46.0,2.0,FR,3,"Arches National Park, Utah, United States",US,USUT,,38.7083,-109.563,1455716,20201114080000,https://nehandaradio.com/2020/11/14/family-of-ugandan-activist-killed-at-us-park-files-270-mn-claim/,40
1405,954718778,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,FRA,FRENCH,FRA,,,,,,,,1,042,42,4,1,1.9,2,1,2,-0.71428571428571,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,1,France,FR,FR,,46.0,2.0,FR,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20201114080000,https://nehandaradio.com/2020/11/14/family-of-ugandan-activist-killed-at-us-park-files-270-mn-claim/,20
1406,954718779,20201114,202011,2020,2020.8603,USA,AMERICAN,USA,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-9.41336971350618,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20201114080000,http://www.digitaljournal.com/news/world/trial-to-begin-over-foiled-paris-train-attack-that-inspired-movie/article/581096,10
1407,954718780,20201114,202011,2020,2020.8603,USA,AMERICAN,USA,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,180,180,18,4,-9.0,1,1,1,-9.41336971350618,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,1,Syria,SY,SY,,35.0,38.0,SY,1,Syria,SY,SY,,35.0,38.0,SY,20201114080000,http://www.digitaljournal.com/news/world/trial-to-begin-over-foiled-paris-train-attack-that-inspired-movie/article/581096,10
1408,954718781,20201114,202011,2020,2020.8603,USA,JACKSONVILLE,USA,,,,,,,,GBR,BRITISH,GBR,,,,,,,,1,036,36,3,1,4.0,10,1,10,3.7037037037037,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201114080000,https://www.theintelligencer.com/news/article/British-baking-tour-served-up-at-library-15727000.php,100
1409,954718782,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,051,51,5,1,3.4,2,1,2,4.9618320610687,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201114080000,https://www.express.co.uk/news/politics/1359693/Brexit-deal-latest-Joe-Biden-US-Election-victory-UK-EU-trade-negotiations-vn,20
1410,954718783,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,090,90,9,2,-2.0,1,1,1,-3.50282485875707,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20201114080000,https://www.honolulumagazine.com/kamehameha-iv-and-the-shooting-of-henry-neilson/,10
1411,954718784,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,090,90,9,2,-2.0,1,1,1,-3.50282485875707,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,1,United Kingdom,UK,UK,,54.0,-4.0,UK,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20201114080000,https://www.honolulumagazine.com/kamehameha-iv-and-the-shooting-of-henry-neilson/,10
1412,954718785,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,193,193,19,4,-10.0,1,1,1,-3.50282485875707,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20201114080000,https://www.honolulumagazine.com/kamehameha-iv-and-the-shooting-of-henry-neilson/,10
1413,954718786,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,193,193,19,4,-10.0,1,1,1,-3.50282485875707,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,1,United Kingdom,UK,UK,,54.0,-4.0,UK,2,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20201114080000,https://www.honolulumagazine.com/kamehameha-iv-and-the-shooting-of-henry-neilson/,10
1414,954718814,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,183,183,18,4,-10.0,1,1,1,-5.41310541310541,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,20201114080000,https://www.bangkokpost.com/world/2019563/al-qaeda-number-two-secretly-killed-in-iran,10
1415,954718815,20201114,202011,2020,2020.8603,USA,NEW YORK,USA,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,183,183,18,4,-10.0,1,1,1,-5.41310541310541,1,Kenya,KE,KE,,1.0,38.0,KE,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,1,Tanzania,TZ,TZ,,-6.0,35.0,TZ,20201114080000,https://www.bangkokpost.com/world/2019563/al-qaeda-number-two-secretly-killed-in-iran,10
1416,954718830,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,040,40,4,1,1.0,1,1,1,-3.19148936170213,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,https://ca.reuters.com/article/us-lebanon-crisis-healthcare-insight-idCAKBN27S14W,10
1417,954718831,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,040,40,4,1,1.0,1,1,1,-3.19148936170213,3,"Vanderbilt University, Tennessee, United States",US,USTN,TN037,36.1481,-86.8031,1304295,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,https://ca.reuters.com/article/us-lebanon-crisis-healthcare-insight-idCAKBN27S14W,10
1418,954718832,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,042,42,4,1,1.9,2,1,2,5.08002783576896,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,http://www.christies.com/features/Four-Lebanese-design-practices-animating-the-Middle-Eastern-design-scene-11269-3.aspx,20
1419,954718833,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,042,42,4,1,1.9,4,1,4,5.08002783576896,3,"Pratt Institute, New York, United States",US,USNY,NY047,40.6907,-73.9643,961098,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,http://www.christies.com/features/Four-Lebanese-design-practices-animating-the-Middle-Eastern-design-scene-11269-3.aspx,40
1420,954718834,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,042,42,4,1,1.9,2,1,2,5.08002783576896,3,"Pratt Institute, New York, United States",US,USNY,NY047,40.6907,-73.9643,961098,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20201114080000,http://www.christies.com/features/Four-Lebanese-design-practices-animating-the-Middle-Eastern-design-scene-11269-3.aspx,20
1421,954718835,20201114,202011,2020,2020.8603,USA,NEW YORK,USA,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,0,042,42,4,1,1.9,2,1,2,5.08002783576896,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,http://www.christies.com/features/Four-Lebanese-design-practices-animating-the-Middle-Eastern-design-scene-11269-3.aspx,20
1422,954718836,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,1,043,43,4,1,2.8,2,1,2,-3.19148936170213,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,https://ca.reuters.com/article/us-lebanon-crisis-healthcare-insight-idCAKBN27S14W,20
1423,954718837,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,BEIRUT,LBN,,,,,,,,1,043,43,4,1,2.8,7,1,7,-3.19148936170213,3,"Vanderbilt University, Tennessee, United States",US,USTN,TN037,36.1481,-86.8031,1304295,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,20201114080000,https://ca.reuters.com/article/us-lebanon-crisis-healthcare-insight-idCAKBN27S14W,70
1424,954718838,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,LBN,LEBANON,LBN,,,,,,,,0,043,43,4,1,2.8,1,1,1,-3.19148936170213,3,"Vanderbilt University, Tennessee, United States",US,USTN,TN037,36.1481,-86.8031,1304295,4,"Beirut, Beyrouth, Lebanon",LE,LE04,18808,33.8719,35.5097,-801546,3,"Vanderbilt University, Tennessee, United States",US,USTN,,36.1481,-86.8031,1304295,20201114080000,https://ca.reuters.com/article/us-lebanon-crisis-healthcare-insight-idCAKBN27S14W,10
1425,954718861,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,MNCJPN,MITSUBISHI,JPN,,,,,MNC,,,0,046,46,4,1,7.0,4,1,4,2.34604105571848,3,"White Oak, Texas, United States",US,USTX,TX183,32.5279,-94.8613,1349958,1,Jordan,JO,JO,,31.0,36.0,JO,1,Jordan,JO,JO,,31.0,36.0,JO,20201114080000,https://www.kltv.com/2020/11/13/schools-compete-food-drive-east-texas-rescue-mission/,40
1426,954718866,20201114,202011,2020,2020.8603,USA,WASHINGTON,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,043,43,4,1,2.8,2,1,2,-1.57103825136612,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Russia,RS,RS,,60.0,100.0,RS,1,Russia,RS,RS,,60.0,100.0,RS,20201114080000,https://www.wsws.org/en/articles/2020/11/14/spai-n14.html,20
1427,954718867,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.15208034433285,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,20201114080000,https://www.foxla.com/news/halo-trust-to-help-communities-rebuild-after-armenia-azerbaijan-conflict,10
1428,954718868,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,190,190,19,4,-10.0,1,1,1,-2.15208034433285,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Karabakh, Dagestan, Russia",RS,RS17,25069,42.4692,46.8645,-2920856,20201114080000,https://www.foxla.com/news/halo-trust-to-help-communities-rebuild-after-armenia-azerbaijan-conflict,10
1429,954718869,20201114,202011,2020,2020.8603,USA,UNITED STATES,USA,,,,,,,,SAU,SAUDI ARABIA,SAU,,,,,,,,0,036,36,3,1,4.0,2,1,2,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,20
1430,954718906,20201114,202011,2020,2020.8603,USAEDU,UNITED STATES,USA,,,,,EDU,,,FRA,FRANCE,FRA,,,,,,,,1,180,180,18,4,-9.0,2,1,2,-9.41336971350618,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20201114080000,http://www.digitaljournal.com/news/world/trial-to-begin-over-foiled-paris-train-attack-that-inspired-movie/article/581096,20
1431,954718907,20201114,202011,2020,2020.8603,USAEDU,UNITED STATES,USA,,,,,EDU,,,MNCJPN,MITSUBISHI,JPN,,,,,MNC,,,0,046,46,4,1,7.0,2,1,2,2.34604105571848,3,"Spring Hill, Texas, United States",US,USTX,TX183,32.5629,-94.8022,1347736,1,Jordan,JO,JO,,31.0,36.0,JO,1,Jordan,JO,JO,,31.0,36.0,JO,20201114080000,https://www.kltv.com/2020/11/13/schools-compete-food-drive-east-texas-rescue-mission/,20
1432,954718908,20201114,202011,2020,2020.8603,USAEDU,UNITED STATES,USA,,,,,EDU,,,MNCJPN,MITSUBISHI,JPN,,,,,MNC,,,0,046,46,4,1,7.0,2,1,2,2.34604105571848,3,"White Oak, Texas, United States",US,USTX,TX183,32.5279,-94.8613,1349958,1,Jordan,JO,JO,,31.0,36.0,JO,1,Jordan,JO,JO,,31.0,36.0,JO,20201114080000,https://www.kltv.com/2020/11/13/schools-compete-food-drive-east-texas-rescue-mission/,20
1433,954718936,20201114,202011,2020,2020.8603,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,DEU,GERMANY,DEU,,,,,,,,0,192,192,19,4,-9.5,1,1,1,-0.26666666666667,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20201114080000,https://www.lewrockwell.com/2020/11/james-howard-kunstler/the-worm-in-the-machine/,10
1434,954718937,20201114,202011,2020,2020.8603,USAGOV,THE WHITE HOUSE,USA,,,,,GOV,,,DEU,GERMAN,DEU,,,,,,,,0,192,192,19,4,-9.5,3,1,3,-0.26666666666667,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,Germany,GM,GM,,51.5,10.5,GM,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20201114080000,https://www.lewrockwell.com/2020/11/james-howard-kunstler/the-worm-in-the-machine/,30
1435,954718938,20201114,202011,2020,2020.8603,USAGOV,UNITED STATES,USA,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,1,042,42,4,1,1.9,2,1,2,-1.64203612479475,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,1,Iran,IR,IR,,32.0,53.0,IR,1,United Arab Emirates,AE,AE,,24.0,54.0,AE,20201114080000,https://www.phoenixherald.com/news/266978890/pompeo-begins-seven-nation-tour-including-a-stop-in-georgia,20
1436,954718939,20201114,202011,2020,2020.8603,USAGOV,UNITED STATES,USA,,,,,GOV,,,FRA,FRENCH,FRA,,,,,,,,0,040,40,4,1,1.0,1,1,1,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,10
1437,954718940,20201114,202011,2020,2020.8603,USAGOV,UNITED STATES,USA,,,,,GOV,,,FRAGOV,FRANCE,FRA,,,,,GOV,,,0,040,40,4,1,1.0,1,1,1,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,10
1438,954718944,20201114,202011,2020,2020.8603,USAGOV,UNITED STATES,USA,,,,,GOV,,,ISR,ISRAEL,ISR,,,,,,,,0,042,42,4,1,1.9,1,1,1,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,10
1439,954718945,20201114,202011,2020,2020.8603,USAGOV,UNITED STATES,USA,,,,,GOV,,,ISRGOV,ISRAEL,ISR,,,,,GOV,,,0,040,40,4,1,1.0,1,1,1,-1.34803921568628,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20201114080000,http://www.digitaljournal.com/news/world/pompeo-heads-to-see-allies-who-are-turning-page-on-trump/article/581084,10
1440,954718981,20201114,202011,2020,2020.8603,USAMED,ASSOCIATED PRESS,USA,,,,,MED,,,ESP,TOLEDO,ESP,,,,,,,,0,070,70,7,2,7.0,10,1,10,-10.1657458563536,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20201114080000,http://www.talkradio1170.com/ap-story/24ed9142402d8bd197e46b95ca32c280,100
1441,954718982,20201114,202011,2020,2020.8603,USAMED,REUTERS,USA,,,,,MED,,,ETH,ETHIOPIA,ETH,,,,,,,,0,042,42,4,1,1.9,2,1,2,-5.22727272727272,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,4,"Amhara, Amara, Ethiopia",ET,ET46,149281,11.1667,39.1667,-603950,20201114080000,https://www.msn.com/en-xl/africa/africa-top-stories/ethiopias-amhara-rocked-by-explosions-rights-group-warns-on-tigray/ar-BB1aZWHP,20
1442,954718983,20201114,202011,2020,2020.8603,USAMED,REUTERS,USA,,,,,MED,,,ETH,ETHIOPIA,ETH,,,,,,,,0,042,42,4,1,1.9,2,1,2,-5.22727272727272,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,4,"Tigray, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,20201114080000,https://www.msn.com/en-xl/africa/africa-top-stories/ethiopias-amhara-rocked-by-explosions-rights-group-warns-on-tigray/ar-BB1aZWHP,20
1443,954718984,20201114,202011,2020,2020.8603,USAMED,REUTERS,USA,,,,,MED,,,SDN,SUDAN,SDN,,,,,,,,0,192,192,19,4,-9.5,5,1,5,-5.52268244575937,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,1,Sudan,SU,SU,,16.0,30.0,SU,20201114080000,https://www.msn.com/en-xl/africa/africa-top-stories/how-ethiopias-conflict-could-destabilise-its-neighbours/ar-BB1aZyGJ,50
1444,954718994,20201114,202011,2020,2020.8603,VAT,VATICAN,VAT,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,020,20,2,1,3.0,5,1,5,1.50375939849624,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20201114080000,https://www.vindy.com/news/latest-news/2020/11/vatican-calling-pope-congratulates-joe-biden-on-election/,50
1445,954718995,20201114,202011,2020,2020.8603,VAT,VATICAN,VAT,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,051,51,5,1,3.4,5,1,5,1.50375939849624,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20201114080000,https://www.vindy.com/news/latest-news/2020/11/vatican-calling-pope-congratulates-joe-biden-on-election/,50
1446,954719993,20201114,202011,2020,2020.8603,AFG,AFGHANISTAN,AFG,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,043,43,4,1,2.8,2,1,2,3.79436964504284,4,"Prince William, New Brunswick, Canada",CA,CA04,12607,45.9167,-67.0333,-572460,4,"Prince William, New Brunswick, Canada",CA,CA04,12607,45.9167,-67.0333,-572460,4,"Prince William, New Brunswick, Canada",CA,CA04,12607,45.9167,-67.0333,-572460,20201114091500,https://www.express.co.uk/news/royal/1360043/prince-charles-news-prince-harry-prince-william-72-birthday-double-act-rift-spt,20
1447,954719994,20201114,202011,2020,2020.8603,AFG,AFGHANISTAN,AFG,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,010,10,1,1,0.0,3,1,3,-10.0,1,Afghanistan,AF,AF,,33.0,66.0,AF,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20201114091500,https://www.infomigrants.net/en/post/28309/germany-deports-ethiopian-asylum-seekers,30
1448,954720006,20201114,202011,2020,2020.8603,ARG,ARGENTINA,ARG,,,,,,,,AUS,BRISBANE,AUS,,,,,,,,1,042,42,4,1,1.9,2,1,2,-1.05633802816901,1,Argentina,AR,AR,,-34.0,-64.0,AR,4,"Brisbane, Queensland, Australia",AS,AS04,154654,-27.5,153.017,-1561728,1,Argentina,AR,AR,,-34.0,-64.0,AR,20201114091500,https://www.stuff.co.nz/sport/rugby/all-blacks/300158738/all-blacks-v-argentina-ardie-savea-busts-out-the-mouthguard-after-week-of-controversy,20
